,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
8905,20~29,Non-Government,*,Undergraduate,7~16,Never-married,Sales,Own-child,*,Male,*,0,49~99,*,<=50k
8906,20~29,Non-Government,*,Undergraduate,7~16,Never-married,Sales,Own-child,*,Male,*,0,49~99,*,<=50k
8907,20~29,Non-Government,*,Undergraduate,7~16,Never-married,Sales,Own-child,*,Male,*,0,49~99,*,<=50k
8908,20~29,Non-Government,*,Undergraduate,7~16,Never-married,Sales,Own-child,*,Male,*,0,49~99,*,>50k
8909,20~29,Private,*,Higher education,7~16,Never-married,Exec-managerial,Own-child,*,Male,0~49999,0,49~99,United-States,<=50k
8910,20~29,Private,*,Higher education,7~16,Never-married,Exec-managerial,Own-child,*,Male,0~49999,0,49~99,United-States,<=50k
8911,20~29,Private,*,Higher education,7~16,Never-married,Exec-managerial,Own-child,*,Male,0~49999,0,49~99,United-States,<=50k
8912,20~29,Private,*,Higher education,7~16,Never-married,Exec-managerial,Own-child,*,Male,0~49999,0,49~99,United-States,<=50k
8913,20~29,Private,*,Higher education,7~16,Never-married,Exec-managerial,Own-child,*,Male,0~49999,0,49~99,United-States,>50k
8914,20~29,Private,*,Higher education,7~16,Never-married,Exec-managerial,Own-child,*,Male,0~49999,0,49~99,United-States,<=50k
8915,20~29,Private,*,Higher education,7~16,Never-married,Exec-managerial,Own-child,*,Male,0~49999,0,49~99,United-States,<=50k
8916,20~24,Private,*,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0~49999,0,49~99,United-States,<=50k
8917,20~24,Private,*,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0~49999,0,49~99,United-States,<=50k
8918,20~24,Private,*,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0~49999,0,49~99,United-States,<=50k
8919,20~24,Private,*,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0~49999,0,49~99,United-States,<=50k
8920,30~39,Non-Government,*,Higher education,7~16,Never-married,Nontechnical,Own-child,*,Male,0,0~2178,49~99,*,<=50k
8921,30~39,Non-Government,*,Higher education,7~16,Never-married,Nontechnical,Own-child,*,Male,0,0~2178,49~99,*,<=50k
8922,30~39,Non-Government,*,Higher education,7~16,Never-married,Nontechnical,Own-child,*,Male,0,0~2178,49~99,*,<=50k
8923,30~39,Non-Government,*,Higher education,7~16,Never-married,Nontechnical,Own-child,*,Male,0,0~2178,49~99,*,<=50k
8924,20~29,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0~49999,0,1~49,*,<=50k
8925,20~29,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0~49999,0,1~49,*,<=50k
8926,20~29,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0~49999,0,1~49,*,<=50k
8927,20~29,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0~49999,0,1~49,*,<=50k
8928,20~29,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0~49999,0,1~49,*,<=50k
8929,20~29,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0~49999,0,1~49,*,<=50k
8930,20~29,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0~49999,0,1~49,*,<=50k
8931,30~39,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8932,30~39,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8933,30~39,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8934,30~39,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8935,30~39,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8936,30~39,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8937,30~39,Private,*,Higher education,7~16,Divorced,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8938,22,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8939,22,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8940,22,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8941,22,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8942,22,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8943,22,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8944,22,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8945,22,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8946,22,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
8947,23,Private,*,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,1~49,*,<=50k
8948,23,Private,*,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,1~49,*,<=50k
8949,23,Private,*,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,1~49,*,<=50k
8950,23,Private,*,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,1~49,*,<=50k
8951,23,Private,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,1~49,United-States,<=50k
8952,23,Private,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,1~49,United-States,<=50k
8953,23,Private,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,1~49,United-States,<=50k
8954,23,Private,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,1~49,United-States,<=50k
8955,23,Private,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,1~49,United-States,<=50k
8956,23,Private,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,1~49,United-States,<=50k
8957,24,Private,*,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,1~49,United-States,<=50k
8958,24,Private,*,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,1~49,United-States,<=50k
8959,24,Private,*,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,1~49,United-States,<=50k
8960,24,Private,*,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,1~49,United-States,<=50k
8961,24,Private,*,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,1~49,United-States,<=50k
8962,24,Private,*,Bachelors,13,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
8963,24,Private,*,Bachelors,13,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
8964,24,Private,*,Bachelors,13,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
8965,24,Private,*,Bachelors,13,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
8966,25,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,White,Female,0,0,1~49,United-States,<=50k
8967,25,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,White,Female,0,0,1~49,United-States,<=50k
8968,25,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,White,Female,0,0,1~49,United-States,<=50k
8969,25,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,White,Female,0,0,1~49,United-States,<=50k
8970,25,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,White,Female,0,0,1~49,United-States,<=50k
8971,25,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,White,Female,0,0,1~49,United-States,<=50k
8972,25,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,White,Female,0,0,1~49,United-States,<=50k
8973,25~29,Non-Government,*,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,1~49,*,<=50k
8974,25~29,Non-Government,*,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,1~49,*,<=50k
8975,25~29,Non-Government,*,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,1~49,*,<=50k
8976,25~29,Non-Government,*,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,1~49,*,<=50k
8977,25~29,Non-Government,*,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,1~49,*,<=50k
8978,25~29,Non-Government,*,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,1~49,*,<=50k
8979,25~29,Non-Government,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0~49999,0~2178,1~49,*,<=50k
8980,25~29,Non-Government,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0~49999,0~2178,1~49,*,<=50k
8981,25~29,Non-Government,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0~49999,0~2178,1~49,*,<=50k
8982,25~29,Non-Government,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0~49999,0~2178,1~49,*,<=50k
8983,25~29,Non-Government,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0~49999,0~2178,1~49,*,<=50k
8984,25~29,Non-Government,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0~49999,0~2178,1~49,*,<=50k
8985,25~29,Non-Government,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0~49999,0~2178,1~49,*,<=50k
8986,25~29,Non-Government,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0~49999,0~2178,1~49,*,<=50k
8987,25~29,Non-Government,*,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0~49999,0~2178,1~49,*,<=50k
8988,30~39,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0~49999,0,1~49,United-States,<=50k
8989,30~39,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0~49999,0,1~49,United-States,<=50k
8990,30~39,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0~49999,0,1~49,United-States,>50k
8991,30~39,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0~49999,0,1~49,United-States,<=50k
8992,30~39,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0~49999,0,1~49,United-States,<=50k
8993,30~39,Private,*,Bachelors,13,Never-married,Nontechnical,Own-child,*,Female,0~49999,0,1~49,United-States,<=50k
8994,25~29,Private,*,Masters,14,Never-married,Nontechnical,Own-child,White,Female,0,0,40,United-States,<=50k
8995,25~29,Private,*,Masters,14,Never-married,Nontechnical,Own-child,White,Female,0,0,40,United-States,<=50k
8996,25~29,Private,*,Masters,14,Never-married,Nontechnical,Own-child,White,Female,0,0,40,United-States,<=50k
8997,25~29,Private,*,Masters,14,Never-married,Nontechnical,Own-child,White,Female,0,0,40,United-States,<=50k
8998,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
8999,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9000,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9001,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9002,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9003,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9004,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9005,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9006,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9007,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9008,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9009,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9010,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9011,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9012,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9013,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9014,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9015,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9016,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9017,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9018,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9019,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9020,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9021,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9022,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9023,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9024,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9025,21,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0~2178,1~49,United-States,<=50k
9026,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9027,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9028,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9029,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9030,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9031,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9032,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9033,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9034,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9035,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9036,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9037,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9038,22,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,North America,<=50k
9039,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9040,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9041,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9042,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9043,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9044,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9045,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9046,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9047,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9048,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9049,23,Private,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,1~49,United-States,<=50k
9050,24,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0~49999,0,1~49,United-States,<=50k
9051,24,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0~49999,0,1~49,United-States,<=50k
9052,24,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0~49999,0,1~49,United-States,<=50k
9053,24,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0~49999,0,1~49,United-States,<=50k
9054,24,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0~49999,0,1~49,United-States,<=50k
9055,24,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0~49999,0,1~49,United-States,<=50k
9056,24,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0~49999,0,1~49,United-States,<=50k
9057,24,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0~49999,0,1~49,United-States,<=50k
9058,24,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0~49999,0,1~49,United-States,<=50k
9059,25,Non-Government,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0~49999,0,1~49,United-States,<=50k
9060,25,Non-Government,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0~49999,0,1~49,United-States,<=50k
9061,25,Non-Government,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0~49999,0,1~49,United-States,<=50k
9062,25,Non-Government,*,Some-college,10,Never-married,Sales,Own-child,*,Female,0~49999,0,1~49,United-States,<=50k
9063,25~29,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1~49,North America,<=50k
9064,25~29,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1~49,North America,<=50k
9065,25~29,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1~49,North America,<=50k
9066,25~29,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1~49,North America,<=50k
9067,25~29,Private,*,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1~49,North America,<=50k
9068,20~24,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
9069,20~24,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
9070,20~24,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
9071,20~24,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
9072,20~24,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
9073,20~24,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
9074,20~24,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,1~49,*,<=50k
9075,25~29,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,40,*,<=50k
9076,25~29,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,40,*,<=50k
9077,25~29,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,40,*,<=50k
9078,25~29,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,40,*,<=50k
9079,25~29,Private,*,Some-college,10,Never-married,Exec-managerial,Own-child,*,Female,0,0,40,*,<=50k
9080,20~29,Private,*,Some-college,10,Never-married,Handlers-cleaners,Own-child,*,Female,0,0,1~49,United-States,<=50k
9081,20~29,Private,*,Some-college,10,Never-married,Handlers-cleaners,Own-child,*,Female,0,0,1~49,United-States,<=50k
9082,20~29,Private,*,Some-college,10,Never-married,Handlers-cleaners,Own-child,*,Female,0,0,1~49,United-States,<=50k
9083,20~29,Private,*,Some-college,10,Never-married,Handlers-cleaners,Own-child,*,Female,0,0,1~49,United-States,<=50k
9084,20~29,Private,*,Some-college,10,Never-married,Handlers-cleaners,Own-child,*,Female,0,0,1~49,United-States,<=50k
9085,20~29,Private,*,Some-college,10,Never-married,Handlers-cleaners,Own-child,*,Female,0,0,1~49,United-States,<=50k
9086,30~39,Private,*,Some-college,10,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
9087,30~39,Private,*,Some-college,10,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
9088,30~39,Private,*,Some-college,10,Never-married,Nontechnical,Own-child,*,Female,0,0,1~49,United-States,<=50k
