age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Sales;Husband;Asian-Pac-Islander;Male;0~49999;0;49~99;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Sales;Husband;Asian-Pac-Islander;Male;0~49999;0;49~99;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Sales;Husband;Asian-Pac-Islander;Male;0~49999;0;49~99;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Sales;Husband;Asian-Pac-Islander;Male;0~49999;0;49~99;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Sales;Husband;Asian-Pac-Islander;Male;0~49999;0;49~99;*;<=50k
30~34;Private;*;Higher education;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;>50k
30~34;Private;*;Higher education;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;>50k
30~34;Private;*;Higher education;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;>50k
30~34;Private;*;Higher education;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;>50k
30~34;Private;*;Higher education;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;>50k
35~39;Non-Government;*;Undergraduate;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;>50k
35~39;Non-Government;*;Undergraduate;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;>50k
35~39;Non-Government;*;Undergraduate;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;<=50k
35~39;Non-Government;*;Undergraduate;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;>50k
35~39;Non-Government;*;Undergraduate;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;<=50k
35~39;Non-Government;*;Undergraduate;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;>50k
35~39;Non-Government;*;Undergraduate;7~16;Married-civ-spouse;Exec-managerial;Husband;Asian-Pac-Islander;Male;0;0~2178;49~99;*;<=50k
20~39;Non-Government;*;Some-college;10;Married-civ-spouse;Nontechnical;Husband;Amer-Indian-Eskimo;Male;0;0;*;United-States;>50k
20~39;Non-Government;*;Some-college;10;Married-civ-spouse;Nontechnical;Husband;Amer-Indian-Eskimo;Male;0;0;*;United-States;<=50k
20~39;Non-Government;*;Some-college;10;Married-civ-spouse;Nontechnical;Husband;Amer-Indian-Eskimo;Male;0;0;*;United-States;<=50k
20~39;Non-Government;*;Some-college;10;Married-civ-spouse;Nontechnical;Husband;Amer-Indian-Eskimo;Male;0;0;*;United-States;<=50k
20~39;Non-Government;*;Some-college;10;Married-civ-spouse;Nontechnical;Husband;Amer-Indian-Eskimo;Male;0;0;*;United-States;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Other;Male;0~49999;0;*;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Other;Male;0~49999;0;*;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Other;Male;0~49999;0;*;*;>50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Other;Male;0~49999;0;*;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Other;Male;0~49999;0;*;*;>50k
20~24;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;North America;<=50k
20~24;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;North America;<=50k
20~24;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;North America;<=50k
20~24;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;North America;<=50k
25~29;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;*;<=50k
25~29;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;*;<=50k
25~29;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;*;>50k
25~29;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;*;<=50k
25~29;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;*;<=50k
30~34;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;1~49;*;>50k
30~34;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;1~49;*;>50k
30~34;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;1~49;*;>50k
30~34;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;1~49;*;>50k
30~34;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;1~49;*;<=50k
30~34;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;1~49;*;>50k
30~34;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;1~49;*;>50k
30~34;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;1~49;*;<=50k
30~34;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;1~49;*;>50k
35~39;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;*;<=50k
35~39;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;*;>50k
35~39;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;*;>50k
35~39;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;*;<=50k
35~39;Private;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;0;1~49;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;>50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;>50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;>50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;>50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;>50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;>50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;<=50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;>50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;>50k
20~39;Non-Government;*;Higher education;7~16;Married-civ-spouse;Nontechnical;Husband;Black;Male;0~49999;0~2178;49~99;*;>50k
20~39;Non-Government;*;Bachelors;13;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;>50k
20~39;Non-Government;*;Bachelors;13;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;<=50k
20~39;Non-Government;*;Bachelors;13;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;<=50k
20~39;Non-Government;*;Bachelors;13;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;<=50k
20~39;Non-Government;*;Bachelors;13;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;<=50k
20~39;Non-Government;*;Bachelors;13;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;>50k
20~39;Non-Government;*;Some-college;10;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;<=50k
20~39;Non-Government;*;Some-college;10;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;>50k
20~39;Non-Government;*;Some-college;10;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;>50k
20~39;Non-Government;*;Some-college;10;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;<=50k
20~39;Non-Government;*;Some-college;10;Married-civ-spouse;Nontechnical;Other-relative;*;*;0~49999;0;*;*;<=50k
20~39;Private;*;Some-college;10;Divorced;Technical;Own-child;*;Male;0~49999;0;1~49;United-States;>50k
20~39;Private;*;Some-college;10;Divorced;Technical;Own-child;*;Male;0~49999;0;1~49;United-States;<=50k
20~39;Private;*;Some-college;10;Divorced;Technical;Own-child;*;Male;0~49999;0;1~49;United-States;<=50k
20~39;Private;*;Some-college;10;Divorced;Technical;Own-child;*;Male;0~49999;0;1~49;United-States;<=50k
20~39;Private;*;Some-college;10;Divorced;Technical;Own-child;*;Male;0~49999;0;1~49;United-States;<=50k
20~39;Private;*;Some-college;10;Divorced;Technical;Own-child;*;Male;0~49999;0;1~49;United-States;<=50k
20~39;Private;*;Some-college;10;Divorced;Technical;Own-child;*;Male;0~49999;0;1~49;United-States;<=50k
20~39;Non-Government;*;Assoc-voc;11;Divorced;Technical;Own-child;*;Male;0;0;1~49;United-States;<=50k
20~39;Non-Government;*;Assoc-voc;11;Divorced;Technical;Own-child;*;Male;0;0;1~49;United-States;<=50k
20~39;Non-Government;*;Assoc-voc;11;Divorced;Technical;Own-child;*;Male;0;0;1~49;United-States;<=50k
20~39;Non-Government;*;Assoc-voc;11;Divorced;Technical;Own-child;*;Male;0;0;1~49;United-States;<=50k
20~39;Non-Government;*;Assoc-voc;11;Divorced;Technical;Own-child;*;Male;0;0;1~49;United-States;<=50k
20~39;Non-Government;*;Assoc-voc;11;Divorced;Technical;Own-child;*;Male;0;0;1~49;United-States;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
25~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;North America;<=50k
25~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;North America;<=50k
25~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;North America;<=50k
25~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;North America;<=50k
25~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;North America;<=50k
25~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;North America;<=50k
25~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;North America;>50k
25~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;North America;<=50k
25~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;North America;<=50k
30~34;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;United-States;<=50k
30~34;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;United-States;<=50k
30~34;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;United-States;<=50k
30~34;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;United-States;<=50k
30~34;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;United-States;<=50k
30~34;Private;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;1~49;United-States;<=50k
35~39;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;40;United-States;<=50k
35~39;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;40;United-States;<=50k
35~39;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;40;United-States;<=50k
35~39;Non-Government;*;Bachelors;13;Never-married;Technical;Own-child;White;Male;0;0;40;United-States;<=50k
20~29;Non-Government;*;Bachelors;13;Never-married;Prof-specialty;Own-child;Asian-Pac-Islander;Male;0;0;1~49;*;<=50k
20~29;Non-Government;*;Bachelors;13;Never-married;Prof-specialty;Own-child;Asian-Pac-Islander;Male;0;0;1~49;*;<=50k
20~29;Non-Government;*;Bachelors;13;Never-married;Prof-specialty;Own-child;Asian-Pac-Islander;Male;0;0;1~49;*;<=50k
20~29;Non-Government;*;Bachelors;13;Never-married;Prof-specialty;Own-child;Asian-Pac-Islander;Male;0;0;1~49;*;<=50k
20~29;Non-Government;*;Bachelors;13;Never-married;Prof-specialty;Own-child;Asian-Pac-Islander;Male;0;0;1~49;*;<=50k
20~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;Black;Male;0;0;1~49;*;<=50k
20~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;Black;Male;0;0;1~49;*;<=50k
20~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;Black;Male;0;0;1~49;*;<=50k
20~29;Private;*;Bachelors;13;Never-married;Technical;Own-child;Black;Male;0;0;1~49;*;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~39;Private;*;Some-college;10;Never-married;Tech-support;Own-child;*;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
20~24;Non-Government;*;Some-college;10;Never-married;Craft-repair;Own-child;White;Male;0;0~2178;1~49;North America;<=50k
